STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08,WT09
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-01-2005,4.25,1836,1835,0,,,46,52,39,0,150,160,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-01-2005,3.8,1425,1424,0.05,,,47,53,40,0,300,300,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-01-2005,5.82,2358,2356,0,,,47,51,42,0,100,100,12.1,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-01-2005,16.78,1431,1435,0.51,,,52,56,47,0,270,270,31.1,36.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-01-2005,13.2,1323,1321,0.36,,,51,54,47,0,190,200,29.1,32,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-01-2005,2.46,225,225,0.08,,,49,56,42,0,210,220,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-01-2005,6.93,1909,1909,0.39,,,50,58,41,0,230,240,25.1,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-01-2005,10.74,618,41,0.24,,,48,55,41,0,260,220,29.1,36,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-01-2005,3.58,1729,1728,0,,,46,56,35,0,100,90,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-01-2005,5.59,1249,1336,0,,,42,47,36,0,50,70,15,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-01-2005,7.83,1137,1130,0,,,46,55,36,0,90,80,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-01-2005,7.61,955,953,0,,,46,54,38,0,90,90,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-01-2005,4.7,441,443,0,,,48,57,38,0,110,100,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-01-2005,3.8,1437,1436,0,,,50,57,42,0,310,300,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-01-2005,8.05,2027,2025,0,,,48,55,40,0,90,100,16.1,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-01-2005,5.59,456,456,0,,,46,53,38,0,110,90,17,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-01-2005,4.25,1424,1526,0,,,46,53,39,0,310,310,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-01-2005,4.47,1439,1438,0,,,47,55,38,0,310,300,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-01-2005,4.25,537,1706,0,,,47,54,39,0,50,310,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-01-2005,6.26,359,354,0,,,48,55,40,0,90,90,17,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-01-2005,3.8,1447,1533,0,,,47,55,39,0,310,310,13,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-01-2005,3.13,1421,1458,0.06,,,49,55,43,0,300,350,10.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-01-2005,7.38,756,756,0.33,,,53,59,47,0,150,150,16.1,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-01-2005,11.41,2301,2301,0.14,,,54,60,47,0,150,150,29.1,36,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-01-2005,8.95,54,53,0.12,,,51,58,43,0,200,200,29.1,32,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-01-2005,4.47,1250,1239,0,,,47,57,37,0,290,300,12.1,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-01-2005,3.8,1542,1541,0,,,48,60,35,0,260,260,8.9,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",31-01-2005,4.25,1242,1241,0,,,49,60,38,0,310,310,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-02-2005,6.04,201,201,0,,,60,72,47,0,30,30,21.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-02-2005,6.04,1223,1222,0,,,57,69,45,0,40,40,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-02-2005,2.46,1329,1426,0,,,51,62,39,0,280,240,8.1,8.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-02-2005,3.8,1425,1659,0,,,50,60,40,0,300,310,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-02-2005,4.47,1549,1544,0,,,51,58,44,0,320,280,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-02-2005,7.38,2229,2232,0,,,49,58,40,0,290,280,19.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-02-2005,9.17,32,31,0.16,,,53,57,49,0,270,270,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-02-2005,5.14,1640,1644,0,,,50,55,45,0,300,300,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-02-2005,6.26,1649,1649,0,,,53,64,41,0,40,40,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-02-2005,5.59,1621,1647,0,,,57,68,45,0,50,30,14.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-02-2005,3.8,2037,2043,0.01,,,51,58,44,0,130,130,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-02-2005,4.7,1545,1540,0,,,53,60,46,0,280,280,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-02-2005,3.58,2033,1729,0.01,,,52,57,47,0,220,240,13,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-02-2005,3.8,2325,2318,0.39,,,55,59,51,0,70,70,8.9,10.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-02-2005,6.71,2139,2139,1.48,,,55,57,52,0,80,90,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-02-2005,5.59,2240,2234,0.01,,,58,63,53,,60,80,15,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-02-2005,6.26,1100,1109,0.18,,,56,59,52,,70,80,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-02-2005,5.82,758,758,0.56,,,59,66,52,,160,160,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-02-2005,7.83,1759,1753,0.5,,,56,61,50,,240,230,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-02-2005,12.53,1532,1412,0.18,,,57,61,52,,140,140,21,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-02-2005,10.29,1451,1435,0.22,,,59,67,50,,80,130,25.1,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-02-2005,5.14,1952,1953,0,,,54,63,45,,350,360,12.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-02-2005,9.17,1614,1737,0,,,53,58,47,,270,250,16.1,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-02-2005,7.16,1802,1746,0,,,54,55,52,,280,260,14.1,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-02-2005,6.04,1722,1714,0,,,53,57,49,,290,290,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-02-2005,3.8,2201,2201,0.01,,,54,59,49,,200,200,15,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-02-2005,11.63,1527,1526,0.66,,,56,61,50,,160,160,28,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-02-2005,5.82,1809,8,0.02,,,54,61,47,0,300,180,13,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-03-2005,8.5,2348,2348,0.51,,,54,62,45,0,150,160,28,33.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-03-2005,6.71,9,1,0,,,54,63,45,0,160,150,25.9,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-03-2005,4.92,2226,2225,0.35,,,55,65,44,0,120,120,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-03-2005,7.16,1355,1131,0.52,,,54,58,49,0,280,340,14.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-03-2005,3.8,1717,1736,0.01,,,55,64,46,0,280,270,12.1,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-03-2005,5.59,1854,1957,0.01,,,58,69,46,0,270,280,17,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-03-2005,6.26,2034,2037,0,,,58,66,50,,290,280,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-03-2005,4.7,2110,2109,0,,,60,70,49,,290,290,12.1,13,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-03-2005,2.91,1506,1508,0.01,,,61,71,50,,300,310,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-03-2005,3.58,1418,1402,0.01,,,62,74,50,,280,260,12.1,16.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-03-2005,5.82,342,341,0,,,68,79,56,,130,130,13,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-03-2005,8.5,1742,1733,0.01,,,59,61,56,,270,270,16.1,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-03-2005,11.18,1639,2253,0,,,59,64,54,,280,280,17.9,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-03-2005,11.41,1018,1018,0,,,61,74,47,,40,40,38,46.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-03-2005,4.7,1542,1539,0,,,58,72,43,,290,290,12.1,14.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-03-2005,6.04,1615,1614,0,,,55,66,44,,290,280,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-03-2005,4.25,1807,1806,0,,,57,63,50,,250,240,12.1,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-03-2005,9.17,2003,2016,0.31,,,56,59,53,,160,160,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-03-2005,17.9,825,825,0.19,,,59,63,55,,240,240,30,36,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-03-2005,14.54,1439,1439,0.05,,,60,63,56,,230,220,25.1,30,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-03-2005,13.87,2334,2202,0.49,,,57,63,51,,150,150,32,38,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-03-2005,16.33,128,1642,0.78,,,55,59,51,,150,280,30,33.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-03-2005,16.78,123,122,0.18,,,55,58,51,,260,270,25.9,33.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-03-2005,8.28,1641,1446,0.01,,,54,60,48,,270,250,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-03-2005,6.26,1834,1833,0,,,50,60,40,,280,280,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-03-2005,5.59,1732,1731,0,,,54,63,44,,290,280,10.1,12.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-03-2005,11.86,1800,1755,0.48,,,55,65,45,,160,150,25.9,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-03-2005,15.21,1006,1005,0.08,,,56,61,50,,290,290,28,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-03-2005,15.43,1545,1537,0.29,,,56,62,50,,280,280,28,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-03-2005,6.93,1727,1724,0,,,53,65,41,,290,300,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",31-03-2005,5.37,1643,1119,0,,,56,69,42,,290,240,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-04-2005,5.59,1407,1454,0,,,58,70,46,,280,250,15,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-04-2005,13.2,2047,2045,0,,,56,61,51,,280,280,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-04-2005,11.18,1702,1702,0.44,,,53,59,47,,230,240,32,44.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-04-2005,8.05,25,24,0.01,,,54,61,46,,290,290,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-04-2005,6.26,1811,1713,0,,,55,68,42,,290,300,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-04-2005,9.17,1535,1347,0,,,57,67,46,,270,260,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-04-2005,16.33,1801,1701,0.12,,,56,61,51,,290,290,25.1,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-04-2005,18.57,1416,1414,0.46,,,55,60,49,,290,290,36,40.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-04-2005,10.29,109,49,0,,,57,64,49,,290,290,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-04-2005,9.17,1801,1631,0,,,55,65,44,,270,270,21.9,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-04-2005,14.99,1456,1442,0,,,57,64,50,,260,260,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-04-2005,12.3,1909,1859,0,,,55,62,47,,280,280,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-04-2005,12.53,1745,1745,0,,,54,61,46,,280,280,23.9,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-04-2005,10.29,1459,1513,0,,,55,65,45,,280,290,21,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-04-2005,6.71,1547,1558,0,,,55,67,43,,260,260,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-04-2005,9.17,1920,1919,0,,,58,66,49,,280,280,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-04-2005,12.3,1605,1603,0,,,59,65,52,,290,280,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-04-2005,9.17,1817,1817,0,,,55,65,45,,290,290,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-04-2005,9.84,1442,1449,0,,,58,69,46,,270,260,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-04-2005,10.07,1746,1746,0,,,55,62,47,,280,270,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-04-2005,6.04,1705,1701,0,,,60,72,47,,290,280,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-04-2005,11.41,1447,1445,0,,,60,73,47,,220,220,29.1,33.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-04-2005,10.51,256,256,0.06,,,61,70,52,,150,150,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-04-2005,9.17,1555,1552,0,,,58,63,52,,270,260,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-04-2005,7.61,1718,1742,0,,,56,64,48,,280,280,17,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-04-2005,7.61,2058,2056,0,,,57,68,46,,280,280,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-04-2005,7.38,1740,1739,0.05,,,58,66,50,,190,190,16.1,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-04-2005,7.61,1635,1354,0.66,,,58,64,52,,270,260,17.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-04-2005,10.96,1652,1651,0,,,60,66,54,,290,290,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-04-2005,9.4,1823,1822,0,,,60,65,54,,270,270,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-05-2005,8.05,1652,1741,0,,,61,68,54,,270,260,16.1,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-05-2005,10.96,1523,1522,0,,,60,68,51,,270,270,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-05-2005,9.17,1602,1832,0,,,59,66,52,,280,320,17,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-05-2005,5.82,2150,2146,0.52,,,62,67,57,,280,260,13,15,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-05-2005,9.84,2106,1326,0.13,,,60,66,54,,270,240,17,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-05-2005,12.08,1622,1735,0,,,62,67,56,,270,270,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-05-2005,8.72,1441,1445,0,,,59,67,51,,270,270,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-05-2005,16.55,1917,1938,0.63,,,60,64,55,,170,210,25.9,30,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-05-2005,15.21,3,2,0.05,,,59,63,54,,240,250,23.9,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-05-2005,11.63,1756,1727,0,,,59,66,51,,280,280,25.1,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-05-2005,8.72,1502,1446,0,,,58,69,46,,270,260,19.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-05-2005,9.17,2023,2013,0,,,60,68,51,,270,270,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-05-2005,10.07,1536,1536,0,,,60,67,53,,280,280,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-05-2005,8.5,1604,1418,0,,,61,67,54,,270,270,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-05-2005,10.29,1449,1449,0,,,66,71,60,,280,280,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-05-2005,18.57,1647,1646,0.02,,,62,67,56,,280,280,29.1,33.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-05-2005,8.05,145,138,0,,,60,64,55,,280,270,17.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-05-2005,16.11,907,849,0.03,,,66,71,61,,150,150,23.9,29.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-05-2005,7.61,1850,1838,0.26,,,62,66,58,,270,250,14.1,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-05-2005,8.95,1525,1246,0,,,60,69,50,,280,240,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-05-2005,7.16,1412,1357,0,,,61,73,49,,260,260,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-05-2005,9.62,1517,1655,0,,,63,72,53,,260,280,21,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-05-2005,7.61,1709,1705,0,,,61,72,49,,250,250,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-05-2005,5.82,1514,1510,0,,,65,78,51,,310,310,15,17,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-05-2005,9.62,1608,1605,0,,,63,71,55,,290,300,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-05-2005,10.51,1442,1442,0,,,61,66,55,,290,280,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-05-2005,11.63,1613,1847,0,,,60,64,56,,270,280,21.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-05-2005,14.99,1710,1708,0,,,61,65,56,,270,260,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-05-2005,13.42,1639,1639,0,,,62,68,56,,270,270,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",30-05-2005,10.07,1547,1546,0,,,64,72,56,,290,290,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",31-05-2005,7.16,1628,1627,0,,,64,71,56,,260,260,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",01-06-2005,7.61,1406,1400,0,,,64,74,54,,270,270,21,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",02-06-2005,8.05,1806,1718,0,,,62,70,53,,260,250,17,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",03-06-2005,8.95,1812,1832,0,,,59,68,50,,240,230,19.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",04-06-2005,12.75,1719,1638,0,,,60,67,52,,270,260,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",05-06-2005,17,1601,1601,0,,,61,68,54,,290,290,25.9,31.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",06-06-2005,17.22,1426,1722,0,,,60,67,53,,270,270,30,34.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",07-06-2005,10.74,1624,1629,0,,,57,67,46,,270,270,25.1,28,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",08-06-2005,9.62,1723,1928,0.36,,,60,65,55,,250,250,15,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",09-06-2005,10.07,1512,1654,0.1,,,62,67,57,,250,250,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",10-06-2005,10.07,1636,1645,0,,,61,66,55,,260,260,23,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",11-06-2005,8.72,1519,1539,0,,,61,68,54,,260,250,21,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",12-06-2005,7.61,1848,1438,0,,,64,76,52,,290,290,16.1,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",13-06-2005,6.93,1727,1646,0,,,67,81,53,,280,280,17,19.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",14-06-2005,8.72,1712,1514,0,,,61,69,52,,240,250,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",15-06-2005,10.96,1612,1612,0,,,58,67,49,,270,270,21.9,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",16-06-2005,10.74,1532,1531,0.13,,,61,65,56,,190,180,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",17-06-2005,11.41,1455,1454,0,,,63,68,57,,240,240,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",18-06-2005,9.62,1603,1655,0.03,,,63,69,57,,270,280,17,17.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",19-06-2005,9.84,1409,1403,0,,,64,71,57,,280,270,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",20-06-2005,10.29,1639,1702,0,,,64,71,56,,270,270,21,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",21-06-2005,13.65,1846,1837,0,,,64,71,57,,280,280,23,25.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",22-06-2005,9.17,1735,1346,0,,,61,71,51,,250,250,17,23.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",23-06-2005,10.74,1645,1709,0,,,63,68,57,,280,270,17.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",24-06-2005,10.74,1632,1601,0,,,65,70,59,,270,280,17,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",25-06-2005,12.3,1619,1701,0,,,63,68,58,,290,280,19.9,21.9,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",26-06-2005,12.53,1855,1858,0,,,62,67,57,0,250,250,21.9,25.1,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",27-06-2005,13.2,1613,1313,0,,,62,67,56,0,280,260,19.9,23,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",28-06-2005,10.07,1359,1401,0,,,63,69,56,0,290,300,17.9,21,,,,,,
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",29-06-2005,7.38,1551,1550,0,,,66,76,56,0,290,290,17.9,21,,,,,,
